show_id,type,title,director,country,release_year,rating
s1150,Movie,Bushwick,"Cary Murnion, Jonathan Milott",United States,2017,TV-MA
s1151,TV Show,Busted!,,South Korea,2019,TV-14
s1152,Movie,Buster's Mal Heart,Sarah Adina Smith,United States,2016,TV-MA
s1153,Movie,Butterfield 8,Daniel Mann,United States,1960,TV-14
s1154,Movie,BuyBust,Erik Matti,Philippines,2018,TV-MA
s1155,Movie,Bwakaw,Jun Lana,"Philippines, Canada, United Kingdom, United States",2012,TV-MA
s1156,Movie,By the Sea,Angelina Jolie,"France, Malta, United States",2015,R
s1157,Movie,Bye Bye London,Almunsif Alsuwaisi,Kuwait,1981,TV-14
s1158,Movie,Bygones Be Bygones,Hakan Algül,Turkey,2017,TV-MA
s1159,Movie,Bypass Road,Naman Nitin Mukesh,India,2019,TV-14
s1160,Movie,C Kkompany,Sachin Yardi,India,2008,TV-14
s1161,Movie,Cézanne et moi,Daniele Thompson,"Belgium, France",2016,R
s1162,Movie,Cabin Fever,Travis Zariwny,United States,2016,R
s1163,TV Show,Cabins in the Wild with Dick Strawbridge,,United Kingdom,2017,TV-PG
s1164,TV Show,Cable Girls,,Spain,2019,TV-MA
s1165,Movie,Cadaver,Jarand Herdal,Norway,2020,TV-MA
s1166,TV Show,Cagaster of an Insect Cage,,Japan,2020,TV-MA
s1167,Movie,Cahaya Dari Timur Beta Maluku,Angga Dwimas Sasongko,Indonesia,2014,TV-14
s1168,Movie,Caida del Cielo,Néstor Sánchez Sotelo,Argentina,2016,TV-MA
s1169,TV Show,Cain and Abel,,South Korea,2009,TV-MA
s1170,Movie,Cairo Station,Youssef Chahine,Egypt,1958,TV-14
s1171,Movie,Cake,Asim Abbasi,"United Kingdom, Pakistan",2018,TV-MA
s1172,Movie,Calendar Girls,Madhur Bhandarkar,India,2015,TV-14
s1173,Movie,Calibre,Matt Palmer,United Kingdom,2018,TV-MA
s1174,TV Show,Calico Critters,,,2018,TV-Y
s1175,TV Show,Calico Critters Mini Episodes Clover,,,2020,TV-Y
s1176,Movie,Calico Critters: A Town of Dreams,Momoko Kamiya,,2017,TV-Y
s1177,Movie,Calico Critters: Everyone's Big Dream Flying in the Sky,Momoko Kamiya,,2019,TV-Y
s1178,Movie,Calico Critters: The Treasure of Calico Village,Momoko Kamiya,,2017,TV-Y
s1179,TV Show,Caliphate,,Sweden,2020,TV-MA
s1180,TV Show,Call Me Francis,,Italy,2016,TV-14
s1181,TV Show,Call My Agent!,,France,2018,TV-MA
s1182,TV Show,Call the Midwife,Philippa Lowthorpe,United Kingdom,2020,TV-MA
s1183,Movie,Calum von Moger: Unbroken,Vlad Yudin,United States,2019,TV-MA
s1184,Movie,Cam,Daniel Goldhaber,United States,2018,TV-MA
s1185,TV Show,Camarón Revolution,,,2018,TV-14
s1186,Movie,Camarón: The Film,Alexis Morante,Spain,2018,TV-14
s1187,TV Show,Camelia la Texana,Carlos Bolado,"Mexico, United States",2014,TV-14
s1188,Movie,Camera Store,Scott Marshall Smith,United States,2016,TV-MA
s1189,Movie,Camp Cool Kids,Lisa Arnold,United States,2017,TV-G
s1190,TV Show,Camp X,,Canada,2014,TV-MA
s1191,Movie,Camp X-Ray,Peter Sattler,United States,2014,R
s1192,TV Show,Can We Get Married?,,South Korea,2012,TV-14
s1193,TV Show,Can You Hear Me?,,Canada,2020,TV-MA
s1194,TV Show,"Can't Cope, Won't Cope",,Ireland,2018,TV-MA
s1195,Movie,Can't Hardly Wait,"Harry Elfont, Deborah Kaplan",United States,1998,PG-13
s1196,Movie,Can't Help Falling in Love,Mae Czarina Cruz,Philippines,2017,TV-14
s1197,Movie,Can’t Complain,Ahmed Nader Galal,Egypt,2007,TV-MA
s1198,Movie,Candy Jar,Ben Shelton,United States,2018,TV-14
s1199,TV Show,Candy Online,,Taiwan,2019,TV-MA
s1200,Movie,Candyflip,Shanawaz Nellikunnil,India,2017,TV-MA
s1201,Movie,Candyman,Bernard Rose,"United States, United Kingdom",1992,R
s1202,TV Show,Cannabis,,France,2016,TV-MA
s1203,TV Show,Cannon Busters,,"United States, Japan",2019,TV-MA
s1204,Movie,Canvas,Frank E. Abney III,United States,2020,G
s1205,Movie,Capital in the Twenty-First Century,Justin Pemberton,"France, New Zealand",2019,TV-14
s1206,Movie,Cappuccino,Noushad,India,2017,TV-PG
s1207,Movie,Captain Underpants Epic Choice-o-Rama,,United States,2020,TV-Y7
s1208,Movie,Captain Underpants Mega Blissmas,"Erik Kling, Kevin Peaty",United States,2020,TV-Y7
s1209,TV Show,Captive,,United Kingdom,2016,TV-MA
s1210,TV Show,Car Masters: Rust to Riches,,,2020,TV-PG
s1211,Movie,Carbon,Olivier Marchal,"France, Belgium",2017,TV-MA
s1212,Movie,Cardboard Gangsters,Mark O'Connor,Ireland,2016,TV-MA
s1213,TV Show,Cardcaptor Sakura,,Japan,1999,TV-Y7
s1214,TV Show,Care Bears & Cousins,,United States,2016,TV-Y
s1215,TV Show,Care Bears: Welcome to Care-a-Lot,,United States,2012,TV-Y
s1216,Movie,Care of Kancharapalem,Maha Venkatesh,India,2018,TV-14
s1217,Movie,Caregiver,Chito S. Roño,Philippines,2008,TV-14
s1218,Movie,Cargo,Arati Kadav,India,2020,TV-14
s1219,Movie,Carlos Almaraz: Playing with Fire,"Elsa Flores Almaraz, Richard J Montoya",United States,2019,TV-14
s1220,Movie,Carlos Ballarta: El amor es de putos,"Jan Suter, Raúl Campos Delgado",Mexico,2016,TV-MA
s1221,Movie,Carlos Ballarta: Furia Ñera,"Raúl Campos, Jan Suter",Mexico,2018,TV-MA
s1222,TV Show,Carmel: Who Killed Maria Marta?,Alejandro Hartmann,Argentina,2020,TV-14
s1223,TV Show,Carmen Sandiego,,United States,2021,TV-Y7
s1224,Movie,Carmen Sandiego: To Steal or Not to Steal,Jos Humphrey,"Canada, United States",2020,TV-Y7
s1225,Movie,Carol,Todd Haynes,"United Kingdom, United States, Australia",2015,R
s1226,TV Show,CAROLE & TUESDAY,,Japan,2019,TV-MA
s1227,Movie,Carrie,Brian De Palma,United States,1976,R
s1228,Movie,Carrie Pilby,Susan Johnson,United States,2016,TV-MA
s1229,Movie,Carriers,"Àlex Pastor, David Pastor",United States,2009,PG-13
s1230,Movie,Casa de mi Padre,Matt Piedmont,"United States, Mexico",2012,R
s1231,Movie,Casablancas: The Man Who Loved Women,Hubert Woroniecki,France,2016,TV-14
s1232,TV Show,Case,,Iceland,2015,TV-MA
s1233,Movie,Case 39,Christian Alvart,"United States, Canada",2009,R
s1234,TV Show,Case Closed,,Japan,2015,TV-14
s1235,Movie,Casino Royale,Martin Campbell,"United Kingdom, Czech Republic, United States, Germany, Bahamas",2006,PG-13
s1236,Movie,Casino Tycoon,Wong Jing,Hong Kong,1992,TV-MA
s1237,Movie,Casino Tycoon 2,Wong Jing,Hong Kong,1992,TV-MA
s1238,Movie,Casting JonBenet,Kitty Green,"United States, Australia, China",2017,TV-14
s1239,TV Show,Castle and Castle,,Nigeria,2018,TV-MA
s1240,TV Show,Castle of Stars,,,2015,TV-MA
s1241,TV Show,Castlevania,,United States,2020,TV-MA
s1242,Movie,Cat on a Hot Tin Roof,Richard Brooks,United States,1958,NR
s1243,Movie,Catch Me If You Can,Steven Spielberg,"United States, Canada",2002,PG-13
s1244,Movie,Catching Feelings,Kagiso Lediga,South Africa,2018,TV-MA
s1245,Movie,Catching the Sun,Shalini Kantayya,"China, Germany, India, United States",2015,TV-14
s1246,Movie,Catfight,Onur Tukel,United States,2016,TV-MA
s1247,TV Show,Cathedral of the Sea,,Spain,2017,TV-MA
s1248,Movie,Cats & Dogs: The Revenge of Kitty Galore,Brad Peyton,"United States, Australia",2010,PG
s1249,Movie,Catwalk: Tales from the Cat Show Circuit,"Aaron Hancox, Michael McNamara",Canada,2018,TV-PG
s1250,TV Show,Caught on Camera,,United Kingdom,2015,TV-MA
s1251,Movie,Cave,Henrik Martin Dahlsbakken,Norway,2016,TV-MA
s1252,Movie,Cedric the Entertainer: Live from the Ville,Troy Miller,United States,2016,TV-MA
s1253,Movie,Celebrity Marriage,Pascal Amanfo,,2017,TV-PG
s1254,TV Show,Cells at Work!,,Japan,2018,TV-PG
s1255,Movie,Celluloid Man,Shivendra Singh Dungarpur,India,2012,TV-PG
s1256,Movie,Cemara's Family,Yandy Laurens,Indonesia,2018,TV-G
s1257,Movie,Center Stage,Nicholas Hytner,United States,2000,PG-13
s1258,Movie,Chaahat,Mahesh Bhatt,India,1996,TV-14
s1259,Movie,Chaar Sahibzaade,Harry Baweja,India,2014,TV-PG
s1260,Movie,Chadi Jawani Budhe Nu,,India,1976,TV-PG
s1261,Movie,Chal Bhaag,Prakash Balwant Saini,India,2014,TV-14
s1262,Movie,Chal Dhar Pakad,Aatmaram Dharne,India,2010,TV-14
s1263,Movie,Chal Mere Bhai,David Dhawan,India,2000,TV-14
s1264,Movie,Chalay Thay Saath,Umer Adil,Pakistan,2017,TV-14
s1265,TV Show,Challenger,,United States,2020,TV-14
s1266,Movie,Chalte Chalte,Aziz Mirza,India,2003,TV-14
s1267,Movie,Chaman Bahaar,Apurva Dhar Badgaiyann,India,2020,TV-MA
s1268,Movie,Chamatkar,Rajiv Mehra,India,1992,TV-14
s1269,TV Show,Chambers,,United States,2019,TV-MA
s1270,Movie,Chameli,Sudhir Mishra,India,2004,TV-14
s1271,TV Show,Champions,,United States,2018,TV-14
s1272,Movie,Chance Pe Dance,Ken Ghosh,India,2010,TV-14
s1273,Movie,Chandani: The Daughter of the Elephant Whisperer,Arne Birkenstock,"Germany, Sri Lanka",2010,TV-G
s1274,Movie,Change in the Air,Dianne Dreyer,United States,2018,PG
s1275,Movie,Chaotic Love Poems,Garin Nugroho,Indonesia,2016,TV-14
s1276,Movie,Chappaquiddick,John Curran,"United States, Sweden",2017,PG-13
s1277,Movie,Chappie,Neill Blomkamp,"South Africa, United States",2015,R
s1278,TV Show,Charité,,Germany,2017,TV-MA
s1279,TV Show,Charité at War,,,2019,TV-MA
s1280,Movie,Charlie and the Chocolate Factory,Tim Burton,"United Kingdom, United States",2005,PG
s1281,Movie,Charlie's Angels,McG,"United States, Germany",2000,PG-13
s1282,Movie,Charlie's Angels: Full Throttle,McG,United States,2003,PG-13
s1283,TV Show,Charlie's Colorforms City,,United States,2019,TV-Y
s1284,Movie,Charlotte's Web,"Charles A. Nichols, Iwao Takamoto",United States,1973,G
s1285,TV Show,Charmed,,United States,2019,TV-14
s1286,Movie,Charming,Ross Venokur,"Canada, United States, Cayman Islands",2021,TV-Y7
s1287,Movie,Chashme Baddoor,David Dhawan,India,2013,TV-14
s1288,Movie,Chashme Buddoor,David Dhawan,India,2013,TV-PG
s1289,Movie,Chasing Amy,Kevin Smith,United States,1997,R
s1290,TV Show,Chasing Cameron,,United States,2016,TV-14
s1291,Movie,Chasing Coral,Jeff Orlowski,United States,2017,TV-PG
s1292,TV Show,Chasing Monsters,,Canada,2016,TV-PG
s1293,Movie,Chasing the Dragon,"Wong Jing, Jason Kwan","Hong Kong, China",2017,TV-MA
s1294,Movie,Chasing Trane,John Scheinfeld,United States,2016,TV-PG
s1295,Movie,Chatô: The King of Brazil,Guilherme Fontes,Brazil,2015,TV-MA
s1296,Movie,Chauthi Koot,Gurvinder Singh,"India, France",2015,TV-14
s1297,TV Show,Cheapest Weddings,,Australia,2016,TV-14
s1298,TV Show,Check The Store Next Door: The Next Chapter,,Indonesia,2020,TV-14
s1299,TV Show,Cheer,,United States,2020,TV-MA
s1300,TV Show,Cheer Squad,,United States,2016,TV-PG
s1301,TV Show,Cheers,,United States,1992,TV-PG
s1302,TV Show,Cheese in the Trap,Lee Yoon-jung,South Korea,2016,TV-14
s1303,Movie,Chef,Jon Favreau,United States,2014,R
s1304,TV Show,Chef & My Fridge,,South Korea,2017,TV-PG
s1305,TV Show,Chef's Table,,United States,2019,TV-MA
s1306,TV Show,Chef's Table: BBQ,,United States,2020,TV-14
s1307,TV Show,Chef's Table: France,,,2016,TV-14
s1308,TV Show,Chelsea,,United States,2017,TV-MA
s1309,TV Show,Chelsea Does,,United States,2016,TV-MA
s1310,Movie,Chelsea Handler: Uganda Be Kidding Me Live,James Yukich,United States,2014,TV-MA
s1311,Movie,Chelsea Peretti: One of the Greats,Lance Bangs,United States,2014,TV-MA
s1312,Movie,Chennai Express,Rohit Shetty,India,2013,TV-14
s1313,Movie,Chernobyl Diaries,Bradley Parker,United States,2012,R
s1314,TV Show,Cheuk Wan-Chi: Two Night Stand,,,2015,TV-MA
s1315,TV Show,Chewin' the Fat,,United Kingdom,1999,TV-14
s1316,TV Show,Chewing Gum,,United Kingdom,2017,TV-MA
s1317,TV Show,Chhota Bheem,,India,2019,TV-Y
s1318,Movie,Chhota Bheem and the Curse of Damyaan,Rajiv Chilaka,India,2012,TV-Y7
s1319,Movie,Chhota Bheem Aur Kaala Yodha,"Sidheswar Shukla, Asit Mohapatra",,2018,TV-Y7
s1320,Movie,Chhota Bheem Ka Romani Adventure,"Asit Mohapatra, Shyamal Chaulia",,2018,TV-Y7
s1321,Movie,Chhota Bheem Ka Troll Se Takkar,"Shyamal Chaulia, Asit Mohapatra",,2018,TV-Y7
s1322,TV Show,Chhota Bheem Kung Fu Dhamaka Series,,,2019,TV-Y7
s1323,Movie,Chhota Bheem Kungfu Dhamaka,"Rajiv Chilaka, Binayak Das",India,2019,TV-Y7
s1324,TV Show,Chicago Typewriter,,South Korea,2017,TV-14
s1325,Movie,Chicken Kokkachi,Anuranjan Premji,India,2017,TV-14
s1326,Movie,Chicken Little,Mark Dindal,United States,2005,G
s1327,TV Show,Chicken Soup for the Soul's Being Dad,,United States,2018,TV-MA
s1328,Movie,Chico Bon Bon and the Very Berry Holiday,Darragh O'Connell,,2020,TV-Y
s1329,TV Show,Chico Bon Bon: Monkey with a Tool Belt,,United States,2020,TV-Y
s1330,Movie,Chief Daddy,Niyi Akinmolayan,Nigeria,2018,TV-MA
s1331,TV Show,Chief of Staff,,South Korea,2019,TV-14
s1332,Movie,Child's Play,Tom Holland,United States,1988,R
s1333,TV Show,Children of Adam,,Lebanon,2020,TV-14
s1334,Movie,Children of God,John Smithson,United Kingdom,1994,TV-MA
s1335,Movie,Children of the Sea,Ayumu Watanabe,Japan,2019,TV-PG
s1336,TV Show,Children of the Whales,,Japan,2017,TV-14
s1337,TV Show,Chill with Bob Ross,,,1994,TV-G
s1338,Movie,Chillar Party,"Vikas Bahl, Nitesh Tiwari",India,2011,TV-PG
s1339,TV Show,Chilling Adventures of Sabrina,,United States,2020,TV-14
s1340,Movie,China Salesman,Tan Bing,China,2017,TV-MA
s1341,Movie,Chingo Bling: They Can't Deport Us All,Luis Lopez,,2017,TV-MA
s1342,TV Show,Chip and Potato,,"United Kingdom, Canada",2019,TV-Y
s1343,Movie,Chippa,Safdar Rahman,India,2020,TV-14
s1344,Movie,Chittagong,Bedabrata Pain,"United States, India, Bangladesh",2012,NR
s1345,Movie,Chitty Chitty Bang Bang,Ken Hughes,"United Kingdom, United States",1968,G
s1346,Movie,Chloe,Atom Egoyan,"United States, Canada, France",2009,R
s1347,TV Show,Chocolate,,South Korea,2019,TV-14
s1348,Movie,Chocolate City: Vegas Strip,Jean-Claude La Marre,United States,2017,TV-MA
s1349,Movie,Choked: Paisa Bolta Hai,Anurag Kashyap,India,2020,TV-14
s1350,Movie,Chopsticks,Sachin Yardi,India,2019,TV-MA
s1351,TV Show,Chosen,,China,2019,TV-14
s1352,Movie,Chris Brown: Welcome to My Life,Andrew Sandler,United States,2017,TV-MA
s1353,Movie,Chris D'Elia: Incorrigible,Bill D'Elia,United States,2015,TV-MA
s1354,Movie,Chris D'Elia: Man on Fire,Bill D'Elia,United States,2017,TV-MA
s1355,Movie,Chris D'Elia: No Pain,Matt D'Elia,United States,2020,TV-MA
s1356,Movie,Chris Rock Total Blackout: The Tamborine Extended Cut,Chris Rock,,2021,TV-MA
s1357,Movie,Chris Rock: Tamborine,Bo Burnham,United States,2018,TV-MA
s1358,Movie,Chris Tucker Live,Phil Joanou,United States,2015,TV-MA
s1359,Movie,Christian Mingle,Corbin Bernsen,United States,2014,PG
s1360,TV Show,Christiane Amanpour: Sex & Love Around the World,,United States,2018,TV-MA
s1361,Movie,Christina P: Mother Inferior,Jay Karas,United States,2017,TV-MA
s1362,Movie,Christine,Antonio Campos,"United Kingdom, United States",2016,R
s1363,Movie,Christmas Break-In,Michael Kampa,United States,2019,TV-PG
s1364,Movie,Christmas Crossfire,Detlev Buck,Germany,2020,TV-MA
s1365,Movie,Christmas Crush,Marita Grabiak,"Canada, United States",2012,TV-PG
s1366,Movie,Christmas in the Heartland,Harvey Lowry,United States,2017,TV-PG
s1367,Movie,Christmas in the Smokies,Gary Wheeler,United States,2015,TV-G
s1368,Movie,Christmas Inheritance,Ernie Barbarash,United States,2017,TV-G
s1369,Movie,Christmas Survival,James Dearden,United Kingdom,2018,TV-MA
s1370,Movie,Christmas Wedding Planner,Justin G. Dyck,Canada,2017,PG
s1371,Movie,Christmas with a Prince,Justin G. Dyck,Canada,2018,TV-PG
s1372,Movie,Christmas With A View,Justin G. Dyck,Canada,2018,TV-PG
s1373,Movie,Christmas with the Kranks,Joe Roth,United States,2004,PG
s1374,Movie,Christopher Robin,Marc Forster,United States,2018,PG
s1375,Movie,Chronically Metropolitan,Xavier Manrique,United States,2016,TV-MA
s1376,Movie,Chronicle of an Escape,Israel Adrián Caetano,Argentina,2006,R
s1377,TV Show,"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",,,2019,TV-Y
s1378,TV Show,ChuChu TV Nursery Rhymes & Kids Songs (Hindi),,India,2019,TV-Y
s1379,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (English),,,2019,TV-Y
s1380,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (Hindi),,,2019,TV-Y
s1381,Movie,ChuChuTV Surprise Eggs Learning Videos (English),,,2019,TV-Y
s1382,Movie,ChuChuTV Surprise Eggs Learning Videos (Hindi),,,2019,TV-Y
s1383,TV Show,Chuck Chicken,,Malaysia,2017,TV-Y7
s1384,Movie,Chup Chup Ke,"Priyadarshan, Kookie V. Gulati",India,2006,TV-PG
s1385,Movie,Chupan Chupai,Mohsin Ali,Pakistan,2017,TV-14
s1386,Movie,Chupke Chupke,Hrishikesh Mukherjee,India,1975,TV-PG
s1387,TV Show,Churchill’s Secret Agents: The New Recruits,,United Kingdom,2018,TV-MA
s1388,Movie,CIA: Comrade in America,Amal Neerad,India,2017,TV-14
s1389,Movie,Cinar Agaci,Handan İpekçi,Turkey,2011,TV-14
s1390,TV Show,Cinderella and the Four Knights,,South Korea,2016,TV-PG
s1391,TV Show,Cinta 100KG,,,2016,TV-14
s1392,TV Show,Cinta Iris,,,2015,TV-PG
s1393,TV Show,Cinta Si Wedding Planner,,,2015,TV-14
s1394,TV Show,Cinta Teruna Kimchi,,,2016,TV-PG
s1395,Movie,Circle,"Aaron Hann, Mario Miscione",United States,2015,TV-MA
s1396,Movie,Circus of Books,Rachel Mason,United States,2020,TV-MA
s1397,Movie,Cirque du Freak: The Vampire's Assistant,Paul Weitz,United States,2009,PG-13
s1398,Movie,Citation,Kunle Afolayan,Nigeria,2020,TV-MA
s1399,Movie,Cities of Last Things,Wi Ding Ho,"Taiwan, China, France, United States",2018,TV-MA
s1400,TV Show,City in the Sky,,United Kingdom,2016,TV-PG
s1401,Movie,City of God,"Fernando Meirelles, Katia Lund","Brazil, France, Germany",2002,R
s1402,Movie,City of God: 10 Years Later,"Cavi Borges, Luciano Vidigal",Brazil,2013,TV-MA
s1403,Movie,City of Joy,Madeleine Gavin,"United States,",2018,TV-MA
s1404,Movie,City of Tiny Lights,Pete Travis,United Kingdom,2016,TV-MA
s1405,TV Show,Civilizations,,United Kingdom,2018,TV-14
s1406,Movie,Clair Obscur,Yesim Ustaoglu,"Turkey, France, Germany, Poland",2016,TV-MA
s1407,TV Show,CLANNAD,,Japan,2008,TV-PG
s1408,Movie,Clarence Clemons: Who Do I Think I Am?,Nick Mead,United States,2019,TV-MA
s1409,Movie,Clash of the Titans,Louis Leterrier,"United States, United Kingdom, Australia",2010,PG-13
s1410,Movie,Class of '61,Gregory Hoblit,United States,1993,TV-PG
s1411,Movie,Class of '83,Atul Sabharwal,India,2020,TV-14
s1412,Movie,Class Rank,Eric Stoltz,United States,2018,TV-MA
s1413,TV Show,Classic Legends,,India,2012,TV-PG
s1414,TV Show,Cleo & Cuquin,Fernando Moro,Spain,2020,TV-Y
s1415,Movie,Cleopatra Jones,Jack Starrett,United States,1973,PG
s1416,TV Show,Cleverman,,"Australia, New Zealand, United States",2017,TV-MA
s1417,Movie,Click,Frank Coraci,United States,2006,PG-13
s1418,TV Show,Click for Murder,,United Kingdom,2017,TV-14
s1419,Movie,Clinical,Alistair Legrand,United States,2017,TV-MA
s1420,Movie,Clive Davis: The Soundtrack of Our Lives,Chris Perkel,United States,2017,TV-MA
s1421,Movie,Close,,"United Kingdom, United States",2019,TV-MA
s1422,Movie,Close Enemies,David Oelhoffen,"France, Belgium",2018,TV-MA
s1423,TV Show,Close Your Eyes Before It’s Dark,,Taiwan,2016,TV-14
s1424,Movie,Closed Circuit,John Crowley,"United Kingdom, United States",2013,R
s1425,Movie,Cloud Atlas,"Lilly Wachowski, Lana Wachowski, Tom Tykwer","Germany, United States, Hong Kong, Singapore",2012,R
s1426,Movie,Clouds of Sils Maria,Olivier Assayas,"France, Germany, Switzerland",2014,R
s1427,Movie,Cloudy with a Chance of Meatballs,"Phil Lord, Christopher Miller",United States,2009,PG
s1428,Movie,Cloudy with a Chance of Meatballs 2,"Cody Cameron, Kris Pearn",United States,2013,PG
s1429,Movie,Cloverfield,Matt Reeves,United States,2008,PG-13
s1430,Movie,"Club de Cuervos Presents: I, Potro",Marcos Bucay,"Mexico, Argentina",2018,TV-MA
s1431,TV Show,Club de Cuervos Presents: The Ballad of Hugo Sánchez,,United States,2018,TV-MA
s1432,TV Show,Club Friday The Series 6,,,2015,TV-MA
s1433,TV Show,Club Friday The Series 7,,,2016,TV-MA
s1434,TV Show,Club Friday The Series 8,,,2017,TV-MA
s1435,TV Show,Club Friday To Be Continued - Friend & Enemy,,,2016,TV-MA
s1436,TV Show,Club Friday To Be Continued - My Beautiful Tomboy,,,2016,TV-MA
s1437,TV Show,Club Friday To Be Continued - The Promise,,,2016,TV-MA
s1438,TV Show,Club of Crows,,Mexico,2019,TV-MA
s1439,Movie,Coach Carter,Thomas Carter,"United States, Germany",2005,PG-13
s1440,TV Show,Coach Snoop,,United States,2018,TV-MA
s1441,TV Show,Cobra Kai,,United States,2021,TV-14
s1442,TV Show,Cocaine,,United Kingdom,2005,TV-14
s1443,TV Show,Cocaine Coast,,Spain,2018,TV-MA
s1444,Movie,Coco y Raulito: Carrusel de ternura,"Raúl Campos, Jan Suter",Mexico,2018,TV-MA
s1445,TV Show,Cocomelon,,United States,2020,TV-Y
s1446,TV Show,Cocomong,,United States,2015,TV-Y
s1447,Movie,Code 8,Jeff Chan,Canada,2019,TV-MA
s1448,TV Show,Code Geass: Lelouch of the Rebellion,,Japan,2008,TV-MA
s1449,TV Show,Code Lyoko,,"France, Belgium",2007,TV-Y7
s1450,Movie,Code Name: The Cleaner,Les Mayfield,United States,2007,PG-13
s1451,Movie,Coffee & Kareem,Michael Dowse,United States,2020,TV-MA
s1452,Movie,Coffee for All,"Fluvio Iannuci, Roly Santos","Italy, United States, Argentina",2017,TV-PG
s1453,Movie,Coffee with D,Vishal Mishra,India,2017,TV-PG
s1454,Movie,Coin Heist,Emily Hagins,United States,2017,TV-14
s1455,TV Show,Cold Case Files,,United States,2017,TV-14
s1456,TV Show,Cold Case Files Classic,,United States,1999,TV-MA
s1457,Movie,Cold Feet,Moses Inwang,Nigeria,2019,TV-14
s1458,Movie,Cold Harbour,Carey McKenzie,South Africa,2013,TV-MA
s1459,Movie,Colin Quinn: Red State Blue State,Robert Moresco,,2019,TV-14
